"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"hgf";"wfdc18";"scn10a";"s100a6";"inmt";"fxyd5";"tas1r2";"sbsn";"muc1";"vegfa";"nrn1";"wnk1";"c1qc";"cd68";"nes";"cxcl17";"mgp";"kcnt1";"smad9";"hes1";"defa26";"cabp5";"mt1e";"ednra";"akap12";"adgrd1";"hes5";"jchain";"rarres2";"nrip3";"gja1";"ccr6";"arhgap45";"fgfr1";"aoc3";"ly86";"pnoc";"plce1";"narf";"hspbap1";"ifit3";"colec12";"clec4d";"fbxo9";"gdf5";"asns";"otud1";"gsta2";"prom1";"igll3p";"cd48";"anln";"cav3";"klrb1c";"optn";"wbp1l";"mybpc3";"fcmr";"cytl1";"pnpla2";"plek";"naaa";"riiad1";"cryba1";"naaa";"elf3";"gpc3";"mcpt4";"atl3";"igfbp3";"exoc3l";"cd59a";"bace1"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"krt8";"crlf1";"rgs4";"tas1r3";"krt84";"anpep";"tgfb1";"cd59a";"slc8a1";"c1qa";"grm8";"wt1";"ubd";"tcf4";"ptgs2";"six3";"kit";"defa17";"kcnma1";"mt2p1";"smoc2";"rock1";"crls1";"hopx";"serpinf1";"pvalb";"tshz1";"apoe";"il9";"satb1";"fgfr2";"angpt2";"mbl2";"psg2";"cyb561";"barhl2";"nxf3";"tnfsf10";"aldh1a2";"clec4e";"gabbr1";"ache";"hist1h2ao";"fas";"cryl1";"pecam1";"kcna3";"hmgb3";"elovl7";"cdh15";"dusp2";"pard3b";"lamb2";"myh6";"bank1";"cd2";"cidec";"selplg";"hck";"ccdc184";"bmi1";"march1";"krtcap3";"ahr";"tpsb2";"dmrtb1";"copz2";"gimap5";"ctxn2";"cacng2"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"gls";"gnat3";"krt36";"klk3";"gp9";"stmn1";"aqp2";"c1qb";"smad4";"zbed4";"gsta2";"vdr";"irx2";"six2";"crb1";"mptx2";"car8";"serinc2";"adam21";"sh3bgrl";"flnc";"neurod1";"itm2c";"angptl2";"pcbp3";"lcn2";"cd2";"ptprcap";"bglap";"inpp4b";"ms4a1";"ptprcap";"gfra2";"dtx1";"gba2";"cxcl10";"aebp1";"trem3";"gm9895";"ccm2";"stfa1";"vasn";"slc5a12";"itga6";"kcng2";"tlr2";"pllp";"cmklr1";"txk";"sema3e";"chst12";"ttn";"edem1";"ctsw";"cdo1";"adgre5";"cd180";"macrod1";"brca1";"egln3";"degs2";"cyp1a1";"tph1";"wbscr25";"dpep1";"gja4";"tmem130";"isca1"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"avpr2";"clec4e";"spp1";"pros1";"anpep";"atrx";"ppp1r1b";"bmp5";"anxa4";"defa21";"lrtm1";"nnmt";"esrrg";"rasd1";"ptgs2";"prss56";"tcf4";"cfap54";"gpsm1";"sox9";"cd28";"s100a8";"tlr5";"gpihbp1";"nmbr";"ralgps2";"flot2";"mab21l2";"padi2";"s100a9";"ptgds";"asprv1";"gpr183";"wrap73";"alad";"pdgfd";"kap";"fzd1";"lime1";"apc";"ddc";"cxcr4";"klra8";"myo1e";"p3h3";"gpihbp1";"vpreb3";"ptpn22";"apoc1";"cd40";"retnla";"rnf220";"muc16";"jaml";"tmc4";"nr1i3";"cd55";"tmco2";"adamts5";"mmrn2";"dzank1";"lpgat1"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"cnr1";"lyz";"nog";"lipg";"pir";"cd44";"defa22";"prkca";"krt15";"gprc6a";"sncg";"c2";"sox9";"bcl11a";"stoml3";"ppm1e";"vim";"cd5";"ltb";"calb1";"vim";"npipb15";"rasgrp2";"slc7a14";"kctd8";"abcg8";"s100a8";"ccr5";"ccrl2";"gpr97";"fam65b";"s100a9";"smoc1";"aoah";"kitlg";"man1a1";"gnl3";"pou3f1";"dll1";"dok2";"nebl";"klk10";"aqp1";"h2-ob";"txk";"mmp2";"ero1a";"hfe";"cers5";"ceacam5";"fgl2";"prss32";"cps1";"cd200r3";"tuba3a";"col5a1";"notch4";"acsl4";"nat14"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"angptl4";"ager";"tnni1";"stxbp5";"gstt1";"defa24";"qpct";"plp2";"gja1";"filip1l";"fmo2";"aldoc";"mzb1";"pltp";"dlgap1";"ccr7";"il1rl1";"lck";"col11a1";"pth1r";"p2rx5";"sell";"jph3";"cpne4";"diaph2";"s100a4";"slco2b1";"ccr1";"hgf";"nrg1";"ahsg";"aaed1";"slc13a1";"sox2";"manea";"mgst1";"ninj2";"dock1";"cst7";"sh2d4a";"mall";"dmd";"pou2af1";"gdpd3";"postn";"cd9";"ccr2";"rnf121";"ctse";"ccl6";"ppp1r14d";"gls2";"rgs13";"fhl5";"cd248";"npr1";"clstn3";"slc12a5"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"aldob";"il10ra";"lrrc66";"dlk1";"gstm5";"mptx1";"cplx3";"mt1x";"gas6";"flna";"fmod";"apoe";"derl3";"sspo";"gng4";"aanat";"foxp3";"trbc1";"bglap2";"ifitm1";"pnoc";"sik1";"casz1";"klhdc8a";"ctsa";"clec7a";"ptgs1";"ncf1";"hist1h1d";"atp13a2";"s100a8";"aoc3";"abcc2";"klf4";"mast1";"g0s2";"sgk2";"dock5";"klra7";"tdrd5";"clec1a";"mfn2";"creld2";"traf1";"lox";"f11r";"ryr1";"lingo1";"scgb1a1";"gpnmb";"tm4sf5";"pck1";"tpsg1";"ms4a5";"pi16";"prkch";"arhgdig";"deptor"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"igf1";"meg3";"slc6a1";"klf15";"b3galt2";"s100a14";"sult1e1";"mef2c";"fgf1";"id4";"zfat";"efnb3";"shisa8";"fabp7";"cd3g";"trac";"col11a2";"tbx18";"ptprcap";"slc12a1";"tac1";"irx6";"pfkfb3";"csf3r";"apbb1ip";"ly6g";"hist1h2ac";"cntnap2";"hba-a2";"sec24d";"pkhd1";"zfp42";"mroh7";"prnp";"gjc3";"flnc";"klra9";"pth1r";"marveld1";"asb2";"derl3";"il2ra";"col6a2";"tlr4";"itgae";"borcs7";"desmin";"clec4d";"rnf186";"fcna";"socs1";"cst8";"pamr1";"rasgrp3";"hap1";"slc22a15"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"rgs16";"sftpa1";"defa20";"isl1";"lamc2";"cyp19a1";"cstb";"trim30c";"sox2";"nrp1";"myb";"synpr";"socs3";"tnfrsf4";"cd3g";"ibsp";"nt5e";"ralgps2";"spib";"scn3a";"chrna6";"msi1";"mnda";"cyfip1";"trem1";"ifitm1";"pnoc";"hbb-bt";"kcnab1";"slc9a8";"zfx";"mzb1";"cd34";"gpr37";"il4ra";"hsd11b1";"iqgap2";"fam198b";"art3";"siglecg";"cd8b";"zbtb16";"crlf2";"sema4a";"elmod3";"exo1";"adam8";"ceacam1";"tat";"btk";"tmem247";"tnxb";"robo4";"nrsn2";"pde4a"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"pcp2";"bmp7";"plaur";"smarca5";"efemp1";"dcx";"slc15a4";"rfx2";"prkca";"synm";"il4ra";"cd3d";"postn";"mfge8";"rasgrp2";"stap1";"chrna3";"cacnb3";"notch2";"ms4a6a";"cyth4";"sorl1";"inf2";"lhx1";"hba-a1";"mylk4";"slc22a19";"taf8";"p2rx5";"bmi1";"il33";"iqsec1";"klrc2";"ctgf";"thbd";"rrad";"ralgps2";"batf3";"gulp1";"il1a";"dpp4";"klhl5";"foxa1";"arl11";"klf5";"wt1";"il4";"galntl5";"mmp2";"scarf1";"abat";"cacna1i"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"mylk";"fabp9";"pde3a";"fras1";"ccnd2";"ccr9";"zmynd10";"pcp4l1";"hmg20a";"cd40lg";"ms4a4b";"sfrp4";"alpl";"sik1";"tcl1a";"parva";"csdc2";"gata6";"zfp36l2";"mertk";"arg2";"jazf1";"lingo2";"ermap";"kif1c";"tmem27";"hmga2";"pax7";"cd59";"klk6";"itga3";"klrb1b";"fat1";"nos3";"adprhl1";"fchsd2";"gzmm";"fzd4";"scarb1";"slamf8";"cwc22";"gabrp";"mmp12";"cdx1";"prrg4";"ms4a2";"osbp2";"col14a1";"sox18";"hdac11";"fryl"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"map3k20";"rspo1";"dlx1";"irf5";"ak8";"pcp4";"nfatc3";"il17rb";"trbc2";"bmp1";"col1a1";"sit1";"ugt1a8";"slc10a4";"akap7";"cldn11";"lta4h";"mafb";"bst1";"l1cam";"fat3";"kcnn4";"mrvi1";"scin";"nacc1";"pdk1";"itga4";"nfe2l3";"mmp2";"samd3";"ildr2";"tns2";"jph2";"pold4";"gzmh";"trip10";"adam10";"cxcr3";"trim66";"ggt1";"lyve1";"cdx2";"sult1a1";"vwa5a";"march11";"clec3b";"sox7";"slc30a9";"car11"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"rarres2";"s100a6";"bst2";"cfap44";"slc1a6";"srr";"hpgds";"cd7";"olfml2b";"myo1b";"slc12a1";"vpreb3";"tm4sf4";"hpca";"ocln";"clec12a";"hpgds";"mrgpra2b";"lama5";"srgap3";"pan3";"jph2";"alpl";"nr6a1";"pnoc";"anpep";"pex5l";"mmp9";"klrb1a";"foxd1";"atl2";"pygm";"cmah";"lag3";"fgf7";"ccr1";"btla";"carns1";"sfn";"pltp";"cldn15";"apoh";"fcer1a";"tex33";"igfbp6";"spns2";"scamp1";"surf1"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"tm4sf1";"grid2";"slc1a6";"nfatc2";"cxcr6";"col12a1";"cog7";"sp140";"znf286a";"fam19a1";"isl1";"serpina3n";"cd48";"bin2";"il1r2";"mboat1";"cdh4";"pfas";"itga9";"g6pc";"stat3";"rasgrp3";"cd33";"cldn14";"mrc1";"tbx21";"trib2";"ackr3";"hspb7";"tnfrsf17";"cd8b1";"maob";"ccr4";"flt3";"tmem107";"krt13";"vsig4";"ascl2";"ctnnb1";"mcemp1";"spata20";"akr1c18";"thsd1";"magee1";"trim9"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"gad2";"ets1";"nfkb1";"icos";"wisp2";"p2ry14";"stap1";"tnfsf8";"slc5a7";"slc17a6";"serpinb9";"prtn3";"fcgr1";"cfp";"nfil3";"flrt3";"vamp5";"kcnmb1";"keg1";"lef1";"ren";"il3ra";"itgb4";"myh14";"klrb1f";"loxl2";"col4a4";"myoz2";"hvcn1";"gzmk";"socs1";"f2r";"tlr3";"cnppd1";"ltf";"ms4a4a";"smoc2";"abcc3";"milr1";"tuba3b";"col5a2";"apold1";"ncald";"kcnc1"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"slit1";"nr3c1";"ccr6";"sp7";"heyl";"tmem156";"foxp1";"phox2b";"fgf12";"serping1";"fcgr3a";"fam105a";"adam8";"npl";"edil3";"hbb-bh1";"nox4";"slc22a13";"l1td1";"rgs13";"hlx";"myo1d";"notch3";"chsy1";"col4a5";"calcrl";"eno3";"trp53inp1";"gzmb";"arnt";"nrgn";"h2-m2";"ngrn";"slc46a2";"ms4a6a";"prr15l";"fgb";"ccl2";"cdrt4";"fbn1";"emp1";"copg1";"rab3b"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"snph";"pparg";"itgae";"penk";"gnb4";"tnfrsf13b";"mitf";"pirt";"dner";"cd55";"vcan";"cmtm6";"cd177";"nt5c3";"car10";"hba-x";"nov";"slc22a7";"khdc3l";"rpl3p7";"nkx3-1";"pde8a";"nphs1";"xcl2";"foxc1";"car8";"trdn";"fcrla";"sh2d1a";"sult1a1";"ost4";"itgax";"efna5";"mep1";"fpr1";"fbp2";"aqp3";"cma2";"spata18";"mfap5";"cd36";"kcnc1";"cdk17"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"enpp1";"npnt";"msx1";"tnfrsf17";"cd52";"hoxb5";"tmem163";"cd46";"ly6c2";"ccl4";"ptgs2";"osbpl5";"zcchc12";"pnpo";"dmpk";"slc16a9";"gdf3";"sik1";"thsd1";"cntf";"olfr599";"trdc";"plekhh2";"col4a3";"actn2";"edem2";"myo1g";"nnmt";"sparc";"gpr132";"oscp1";"mep7";"cd180";"sdsl";"plscr1";"creb3l1";"lrrc18";"fkbp10";"rnase1";"fbxw7";"rgs17"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"olfml1";"ctgf";"traf4";"hla-dqb1";"hoxa5";"rbpms";"clu";"ifitm3";"ccl3";"oas3";"otub2";"ralgps2";"tspo2";"sh3bgr";"agxt2";"dppa5";"spag4";"ncor2";"eml1";"pld1";"cxcr4";"ctnnal1";"per3";"tnni1";"blnk";"fmnl1";"aoc3";"gp1bb";"adam19";"pcolce2";"nes1";"retnla";"gkn3";"fga";"ednra";"scp2d1";"palld";"ctgf";"gabrg2";"abcc5"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"vpreb3";"tnfrsf13c";"gal";"pou4f1";"fshr";"fn1";"ccrl2";"prtn3";"p2ry1";"fam196a";"rhd";"itga8";"sord";"dppa4";"st6galnac4";"egr1";"kif13b";"prkcq";"il18r1";"dach1";"stab1";"smpx";"h2-oa";"s1pr4";"h6pd";"gpx1";"amica1";"ric8b";"klk10";"gdf15";"fermt1";"apob";"hs6st2";"iqcf1";"wif1";"hyal2";"nmt1";"rab26"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"zbtb32";"linc00926";"cartpt";"rbpms2";"rxrb";"adgre1";"ucp2";"azu1";"pdk3";"smad1";"klf1";"tcf21";"sod3";"dppa2";"tgm5";"fgd5";"kif6";"ptgir";"klra3";"sulf1";"cyp1b1";"myl7";"txndc11";"cd247";"cyp27a1";"cavin2";"ap1s3";"siah2";"p2rx7";"rab20";"aldob";"ang";"kcne3";"pgk2";"snhg18";"clec4g";"arid4a";"vldlr"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"stag3";"nmu";"cdk14";"prlr";"cd44";"clec3b";"ctsg";"pdzd4";"tbr1";"cldn13";"adamdec1";"hnf4a";"dppa3";"tmem156";"mecom";"nipal4";"ptk2";"serpinb9";"hspb8";"ephx2";"tbx20";"btla";"ms4a4c";"ebf2";"ppdpf";"ass1";"cbx4";"cdkn2a";"hfe";"muc13";"anxa13";"mcpt9";"tulp2";"cdh11";"gpr182";"zrsr1";"cacng7"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"birc3";"vip";"fxyd7";"slc16a3";"csf1r";"mrc2";"serpinb1";"perp";"kcnh7";"tspan33";"hhip";"nme4";"smad1";"ugt2b17";"ctnnal1";"sec14l5";"pxn";"dock2";"kank1";"klk8";"trim63";"smap2";"tbc1d10c";"mnda";"myl9";"adgrg5";"cyb561";"tp63";"tnf";"phgr1";"sat2";"meis2";"cmtm2a";"ptch1";"f8";"rgs17";"inafm1"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"cd74";"cck";"nefm";"eps8";"cx3cr1";"clec10a";"camp";"pigy";"lhx5";"epb42";"mfap5";"apoe";"smad5";"zbp1";"vwf";"sp7";"sulf1";"sh2d2a";"adcy1";"ssfa2";"mb";"scd1";"gimap5";"hsd11b1";"map3k7cl";"gpr68";"spa17";"cdh3";"ccr2";"prap1";"sfrp5";"mrgpra4";"ccdc54";"arap1";"rbp7";"tmem91";"brinp1"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"sncg";"nr1h2";"itgal";"pf4";"car1";"plekhg5";"calb2";"cd44";"spon2";"hgd";"smad9";"znf165";"pbx2";"st18";"trio";"ms4a4b";"dock5";"bace2";"ctgf";"fam46c";"cd28";"ar";"ptgs1";"h2-eb2";"nat14";"ppn1";"snx20";"ccl25";"a1cf";"mrgprx2";"akap4";"fbln2";"calcrl";"cdk5";"pianp"
